"Index","Lokacija","Tijelo samouprave","Godina","Vrsta","Klasifikacija","Razred","Razred opis","Skupina","Skupina opis","Podskupina","Podskupina opis","Iznos"
"12012801420","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","547","Otplata glavnice primljenih zajmova od drugih razina vlasti","5472","Otplata glavnice primljenih zajmova od županijskih proračuna","0"
"12012801421","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","547","Otplata glavnice primljenih zajmova od drugih razina vlasti","5473","Otplata glavnice primljenih zajmova od gradskih proračuna","0"
"12012801422","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","547","Otplata glavnice primljenih zajmova od drugih razina vlasti","5474","Otplata glavnice primljenih zajmova od općinskih proračuna","0"
"12012801423","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","547","Otplata glavnice primljenih zajmova od drugih razina vlasti","5475","Otplata glavnice primljenih zajmova od HZMO-a, HZZ-a i HZZO-a","0"
"12012801424","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","547","Otplata glavnice primljenih zajmova od drugih razina vlasti","5476","Otplata glavnice primljenih zajmova od ostalih izvanproračunskih korisnika državnog proračuna","0"
"12012801425","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","547","Otplata glavnice primljenih zajmova od drugih razina vlasti","5477","Otplata glavnice primljenih zajmova od izvanproračunskih korisnika županijskih, gradskih i općinskih proračuna","0"
"12012801426","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","55","Izdaci za otplatu glavnice za izdane vrijednosne papire","551","Izdaci za otplatu glavnice za izdane trezorske zapise (AOP 586+587)","551","Izdaci za otplatu glavnice za izdane trezorske zapise (AOP 586+587)","0"
"12012801427","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","55","Izdaci za otplatu glavnice za izdane vrijednosne papire","5511","Izdaci za otplatu glavnice za izdane trezorske zapise u zemlji","5511","Izdaci za otplatu glavnice za izdane trezorske zapise u zemlji","0"
"12012801428","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","55","Izdaci za otplatu glavnice za izdane vrijednosne papire","5512","Izdaci za otplatu glavnice za izdane trezorske zapise u inozemstvu","5512","Izdaci za otplatu glavnice za izdane trezorske zapise u inozemstvu","0"
"12012801429","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","55","Izdaci za otplatu glavnice za izdane vrijednosne papire","552","Izdaci za otplatu glavnice za izdane obveznice","5521","Izdaci za otplatu glavnice za izdane obveznice u zemlji","0"
"12012801430","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","5522","Izdaci za otplatu glavnice za izdane obveznice u inozemstvu","5522","Izdaci za otplatu glavnice za izdane obveznice u inozemstvu","5522","Izdaci za otplatu glavnice za izdane obveznice u inozemstvu","0"
"12012801431","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","553","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire (AOP 592+593)","553","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire (AOP 592+593)","553","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire (AOP 592+593)","0"
"12012801432","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","5531","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire u zemlji","5531","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire u zemlji","5531","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire u zemlji","0"
"12012801433","Grad Zagreb","županija","2012","izdaci za financijsku imovinu i otplate zajmova","funkcijska","5532","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire u inozemstvu","5532","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire u inozemstvu","5532","Izdaci za otplatu glavnice za izdane ostale vrijednosne papire u inozemstvu","0"
"12013801543","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","611","Porez i prirez na dohodak","6111","Porez i prirez na dohodak od nesamostalnog rada","4151838407"
"12013801544","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","611","Porez i prirez na dohodak","6112","Porez i prirez na dohodak od samostalnih djelatnosti","318178376"
"12013801545","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","611","Porez i prirez na dohodak","6113","Porez i prirez na dohodak od imovine i imovinskih prava","66100212"
"12013801546","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","611","Porez i prirez na dohodak","6114","Porez i prirez na dohodak od kapitala","189020105"
"12013801547","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","611","Porez i prirez na dohodak","6115","Porez i prirez na dohodak po godišnjoj prijavi","86243517"
"12013801548","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","611","Porez i prirez na dohodak","6116","Porez i prirez na dohodak utvrđen u postupku nadzora za prethodne godine","523401719"
"12013801549","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","611","Porez i prirez na dohodak","6117","Povrat poreza i prireza na dohodak po godišnjoj prijavi","141862801"
"12013801550","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","611","Porez i prirez na dohodak","6119","Povrat više ostvarenog poreza na dohodak za decentralizirane funkcije","0"
"12013801551","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","612","Porez na dobit","6121","Porez na dobit od poduzetnika","0"
"12013801552","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","612","Porez na dobit","6122","Porez na dobit po odbitku na naknade za korištenje prava i za usluge","0"
"12013801553","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","612","Porez na dobit","6123","Porez na dobit po odbitku na kamate, dividende i udjele u dobiti","0"
"12013801554","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","6124","Porez na dobit po godišnjoj prijavi","6124","Porez na dobit po godišnjoj prijavi","0"
"12013801555","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","6125","Povrat poreza na dobit po godišnjoj prijavi","6125","Povrat poreza na dobit po godišnjoj prijavi","0"
"12013801556","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","613","Porezi na imovinu","6131","Stalni porezi na nepokretnu imovinu","518322"
"12013801557","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","613","Porezi na imovinu","6132","Porez na nasljedstva i darove","2073064"
"12013801558","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","613","Porezi na imovinu","6133","Porez na kapitalne i financijske transakcije","0"
"12013801559","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","613","Porezi na imovinu","6134","Povremeni porezi na imovinu","214498152"
"12013801560","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","613","Porezi na imovinu","6135","Ostali stalni porezi na imovinu","0"
"12013801561","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","614","Porezi na robu i usluge","6141","Porez na dodanu vrijednost","0"
"12013801562","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","614","Porezi na robu i usluge","6142","Porez na promet","25652267"
"12013801563","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","614","Porezi na robu i usluge","6143","Posebni porezi i trošarine","0"
"12013801564","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","614","Porezi na robu i usluge","6145","Porezi na korištenje dobara ili izvođenje aktivnosti","106114455"
"12013801565","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","614","Porezi na robu i usluge","6146","Ostali porezi na robu i usluge","0"
"12013801566","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","614","Porezi na robu i usluge","6147","Porez na dobitke od igara na sreću i ostali porezi od igara na sreću","812200"
"12013801567","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","614","Porezi na robu i usluge","6148","Naknade za priređivanje igara na sreću","0"
"12013801568","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","615","Porezi na međunarodnu trgovinu i transakcije (AOP 033+034)","615","Porezi na međunarodnu trgovinu i transakcije (AOP 033+034)","0"
"12013801569","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","6151","Carine i carinske pristojbe","6151","Carine i carinske pristojbe","0"
"12013801570","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","6152","Ostali porezi na međunarodnu trgovinu i transakcije","6152","Ostali porezi na međunarodnu trgovinu i transakcije","0"
"12013801571","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","616","Ostali prihodi od poreza","6161","Ostali prihodi od poreza koje plaćaju pravne osobe","0"
"12013801572","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","616","Ostali prihodi od poreza","6162","Ostali prihodi od poreza koje plaćaju fizičke osobe","0"
"12013801573","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","61","Prihodi od poreza","616","Ostali prihodi od poreza","6163","Ostali neraspoređeni prihodi od poreza","0"
"12013801574","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","62","Doprinosi","621","Doprinosi za zdravstveno osiguranje (AOP 041+042)","621","Doprinosi za zdravstveno osiguranje (AOP 041+042)","0"
"12013801575","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","62","Doprinosi","6211","Doprinosi za obvezno zdravstveno osiguranje","6211","Doprinosi za obvezno zdravstveno osiguranje","0"
"12013801576","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","62","Doprinosi","6212","Doprinosi za obvezno zdravstveno osiguranje za slučaj ozljede na radu","6212","Doprinosi za obvezno zdravstveno osiguranje za slučaj ozljede na radu","0"
"12013801577","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","62","Doprinosi","622","Doprinosi za mirovinsko osiguranje","","","0"
"12013801578","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","62","Doprinosi","6221","Doprinosi za mirovinsko osiguranje","6221","Doprinosi za mirovinsko osiguranje","0"
"12013801579","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","62","Doprinosi","623","Doprinosi za zapošljavanje (AOP 046)","623","Doprinosi za zapošljavanje (AOP 046)","0"
"12013801580","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","62","Doprinosi","6232","Doprinosi za obvezno osiguranje u slučaju nezaposlenosti","6232","Doprinosi za obvezno osiguranje u slučaju nezaposlenosti","0"
"12013801581","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","63","Pomoći iz inozemstva (darovnice) i od subjekata unutar općeg proračuna","631","Pomoći od inozemnih vlada","6311","Tekuće pomoći od inozemnih vlada","0"
"12013801582","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","63","Pomoći iz inozemstva (darovnice) i od subjekata unutar općeg proračuna","631","Pomoći od inozemnih vlada","6312","Kapitalne pomoći od inozemnih vlada","0"
"12013801583","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","63","Pomoći iz inozemstva (darovnice) i od subjekata unutar općeg proračuna","632","Pomoći od međunarodnih organizacija te institucija i tijela EU","6321","Tekuće pomoći od međunarodnih organizacija","0"
"12013801584","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","63","Pomoći iz inozemstva (darovnice) i od subjekata unutar općeg proračuna","632","Pomoći od međunarodnih organizacija te institucija i tijela EU","6322","Kapitalne pomoći od međunarodnih organizacija","0"
"12013801585","Grad Zagreb","županija","2013","prihodi poslovanja","funkcijska","63","Pomoći iz inozemstva (darovnice) i od subjekata unutar općeg proračuna","632","Pomoći od međunarodnih organizacija te institucija i tijela EU","6323","Tekuće pomoći od institucija i tijela EU","1252865"
